continent_code,date,cases,deaths
SA,2020-03-28,8292,122
SA,2020-03-29,9585,147
SA,2020-03-30,10263,171
SA,2020-03-31,11710,206
SA,2020-04-01,13084,257
SA,2020-04-02,15157,381
SA,2020-04-03,17711,491
SA,2020-04-04,19484,572
SA,2020-04-05,21769,711
SA,2020-04-06,23735,813
SA,2020-04-07,25995,909
SA,2020-04-08,27704,1017
SA,2020-04-09,31220,1215
SA,2020-04-10,36204,1417
SA,2020-04-11,42098,1638
SA,2020-04-12,45363,1825
SA,2020-04-13,48167,1954
SA,2020-04-14,51075,2114
SA,2020-04-15,53004,2255
SA,2020-04-16,58573,2540
SA,2020-04-17,64021,2807
SA,2020-04-18,69101,3092
SA,2020-04-19,73747,3370
SA,2020-04-20,78700,3667
SA,2020-04-21,83422,3893
SA,2020-04-22,87010,4093
SA,2020-04-23,92261,4348
SA,2020-04-24,97640,4610
SA,2020-04-25,115484,5101
SA,2020-04-26,120932,5550
SA,2020-04-27,131103,5983
SA,2020-04-28,138062,6325
SA,2020-04-29,145869,6951
SA,2020-04-30,155271,7546
SA,2020-05-01,166128,8133
SA,2020-05-02,179341,8873
SA,2020-05-03,192289,9729
SA,2020-05-04,203346,10459
SA,2020-05-05,215322,10865
SA,2020-05-06,225338,11260
SA,2020-05-07,235610,12042
SA,2020-05-08,252848,12821
SA,2020-05-09,268870,13569
SA,2020-05-10,283253,14500
SA,2020-05-11,300332,15789
SA,2020-05-12,311363,16418
SA,2020-05-13,322179,17112
SA,2020-05-14,338516,18132
SA,2020-05-15,358102,19073
SA,2020-05-16,379956,20075
SA,2020-05-17,403243,21350
SA,2020-05-18,427171,22440
SA,2020-05-19,442818,23150
SA,2020-05-20,464370,24131
SA,2020-05-21,491882,25517
SA,2020-05-22,522731,26646
SA,2020-05-23,552874,28221
SA,2020-05-24,582573,29466
SA,2020-05-25,609538,30658
SA,2020-05-26,637295,31571
SA,2020-05-27,659136,32668
SA,2020-05-28,688181,34016
SA,2020-05-29,722486,35426
SA,2020-05-30,761367,36814
SA,2020-05-31,800782,38163
SA,2020-06-01,850881,39409
SA,2020-06-02,883838,40146
SA,2020-06-03,908281,41135
SA,2020-06-04,950492,42749
SA,2020-06-05,991139,44386
SA,2020-06-06,1035170,46278
SA,2020-06-07,1079029,47620
SA,2020-06-08,1120553,48875
SA,2020-06-09,1151582,50293
SA,2020-06-10,1177671,51232
SA,2020-06-11,1223531,52989
SA,2020-06-12,1270788,54711
SA,2020-06-13,1319309,56593
SA,2020-06-14,1362350,58092
SA,2020-06-15,1400249,59510
SA,2020-06-16,1431943,60511
SA,2020-06-17,1465640,61477
SA,2020-06-18,1545746,63353
SA,2020-06-19,1591571,65257
SA,2020-06-20,1631015,67150
SA,2020-06-21,1701572,68940
SA,2020-06-22,1751251,70495
SA,2020-06-23,1782859,71536
SA,2020-06-24,1817440,72555
SA,2020-06-25,1870631,74528
SA,2020-06-26,1930463,76263
SA,2020-06-27,1986566,78052
SA,2020-06-28,2050413,79723
SA,2020-06-29,2106094,81388
SA,2020-06-30,2151338,82508
SA,2020-07-01,2189206,83743
SA,2020-07-02,2235330,85457
SA,2020-07-03,2299245,87228
SA,2020-07-04,2364149,89143
SA,2020-07-05,2422817,91063
SA,2020-07-06,2476348,92731
SA,2020-07-07,2517482,93844
SA,2020-07-08,2551469,95024
SA,2020-07-09,2611288,96858
SA,2020-07-10,2674131,98709
SA,2020-07-11,2734920,100549
SA,2020-07-12,2799642,102417
SA,2020-07-13,2855545,104066
SA,2020-07-14,2896621,105240
SA,2020-07-15,2931969,106549
SA,2020-07-16,2991428,108438
SA,2020-07-17,3050311,110336
SA,2020-07-18,3117871,113282
SA,2020-07-19,3175280,115161
SA,2020-07-20,3224845,116703
SA,2020-07-21,3268060,118049
SA,2020-07-22,3308451,119382
SA,2020-07-23,3370994,121419
SA,2020-07-24,3462368,127096
SA,2020-07-25,3546321,129218
SA,2020-07-26,3625156,131194
SA,2020-07-27,3697824,133120
SA,2020-07-28,3744367,134319
SA,2020-07-29,3791083,135678
SA,2020-07-30,3858089,137365
SA,2020-07-31,3952476,139882
SA,2020-08-01,4039444,141943
SA,2020-08-02,4112661,143728
SA,2020-08-03,4193835,145667
SA,2020-08-04,4248233,147017
SA,2020-08-05,4288958,148502
SA,2020-08-06,4366454,150489
SA,2020-08-07,4455840,152784
SA,2020-08-08,4542598,154871
SA,2020-08-09,4624727,156786
SA,2020-08-10,4702847,158427
SA,2020-08-11,4752563,159744
SA,2020-08-12,4802768,161258
SA,2020-08-13,4887751,163513
SA,2020-08-14,4978172,165623
SA,2020-08-15,5072881,171447
SA,2020-08-16,5155848,173364
SA,2020-08-17,5231012,174858
SA,2020-08-18,5286020,176205
SA,2020-08-19,5328753,177638
SA,2020-08-20,5409794,179808
SA,2020-08-21,5494672,182069
SA,2020-08-22,5573881,184026
SA,2020-08-23,5635238,186084
SA,2020-08-24,5718157,187923
SA,2020-08-25,5768229,189271
SA,2020-08-26,5815123,190786
SA,2020-08-27,5893734,192961
SA,2020-08-28,5972652,194979
SA,2020-08-29,6050706,196773
SA,2020-08-30,6128098,198452
SA,2020-08-31,6202989,200145
SA,2020-09-01,6246299,201186
SA,2020-09-02,6317825,202564
SA,2020-09-03,6390291,204709
SA,2020-09-04,6469119,206790
SA,2020-09-05,6545435,208560
SA,2020-09-06,6628044,210303
SA,2020-09-07,6679701,215430
SA,2020-09-08,6720674,218150
SA,2020-09-09,6751949,219224
SA,2020-09-10,6796379,220515
SA,2020-09-11,6864288,222392
SA,2020-09-12,6936403,224123
SA,2020-09-13,7012106,225789
SA,2020-09-14,7078082,227240
SA,2020-09-15,7121416,228227
SA,2020-09-16,7160086,229342
SA,2020-09-17,7225472,231063
SA,2020-09-18,7293317,232856
SA,2020-09-19,7359498,234349
SA,2020-09-20,7431968,235935
SA,2020-09-21,7493260,237259
SA,2020-09-22,7533912,238014
SA,2020-09-23,7569503,239233
SA,2020-09-24,7631676,240956
SA,2020-09-25,7695791,242966
SA,2020-09-26,7760978,244574
SA,2020-09-27,7825114,246189
SA,2020-09-28,7882502,247806
SA,2020-09-29,7921787,248776
SA,2020-09-30,7959684,249799
SA,2020-10-01,8019164,251450
SA,2020-10-02,8081157,253355
SA,2020-10-03,8145659,257869
SA,2020-10-04,8208257,259393
SA,2020-10-05,8260155,260571
SA,2020-10-06,8290266,261535
SA,2020-10-07,8326263,262641
SA,2020-10-08,8398150,264189
SA,2020-10-09,8461683,266123
SA,2020-10-10,8519972,267698
SA,2020-10-11,8580947,269293
SA,2020-10-12,8634844,270545
SA,2020-10-13,8673051,271504
SA,2020-10-14,8704320,272306
SA,2020-10-15,8739508,273312
SA,2020-10-16,8794738,274783
SA,2020-10-17,8854460,276336
SA,2020-10-18,8917067,277831
SA,2020-10-19,8968727,279021
SA,2020-10-20,9003550,279716
SA,2020-10-21,9043734,280711
SA,2020-10-22,9101254,282180
SA,2020-10-23,9156148,283524
SA,2020-10-24,9212060,284780
SA,2020-10-25,9275591,286072
SA,2020-10-26,9331717,287147
SA,2020-10-27,9368405,287987
SA,2020-10-28,9409967,288979
SA,2020-10-29,9467949,290292
SA,2020-10-30,9526097,291532
SA,2020-10-31,9583145,292718
SA,2020-11-01,9635351,293951
SA,2020-11-02,9681211,294898
SA,2020-11-03,9712212,295567
SA,2020-11-04,9744378,296493
SA,2020-11-05,9781157,297435
SA,2020-11-06,9829432,298845
SA,2020-11-07,9879461,300076
SA,2020-11-08,9926624,301105
SA,2020-11-09,9972306,301898
SA,2020-11-10,10000704,302546
SA,2020-11-11,10028567,303428
SA,2020-11-12,10077968,304247
SA,2020-11-13,10152195,305465
SA,2020-11-14,10211492,306932
SA,2020-11-15,10267531,307954
SA,2020-11-16,10328554,309444
SA,2020-11-17,10361151,310052
SA,2020-11-18,10392798,310852
SA,2020-11-19,10449747,312185
SA,2020-11-20,10506896,313552
SA,2020-11-21,10566150,314687
SA,2020-11-22,10628047,315799
SA,2020-11-23,10680582,316740
SA,2020-11-24,10716102,317236
SA,2020-11-25,10746629,317982
SA,2020-11-26,10797612,319225
SA,2020-11-27,10868827,320535
SA,2020-11-28,10931284,321781
SA,2020-11-29,10989931,322900
SA,2020-11-30,11063061,323928
SA,2020-12-01,11107438,324690
SA,2020-12-02,11147096,325542
SA,2020-12-03,11219630,326768
SA,2020-12-04,11292737,328080
SA,2020-12-05,11365610,329267
SA,2020-12-06,11435644,330625
SA,2020-12-07,11499298,331698
SA,2020-12-08,11542876,332433
SA,2020-12-09,11576775,333219
SA,2020-12-10,11644501,334484
SA,2020-12-11,11716186,335879
SA,2020-12-12,11791372,337130
SA,2020-12-13,11867487,338300
SA,2020-12-14,11931626,339368
SA,2020-12-15,11971866,340075
SA,2020-12-16,12015308,341075
SA,2020-12-17,12081819,342485
SA,2020-12-18,12178094,343929
SA,2020-12-19,12274310,345532
SA,2020-12-20,12355998,346888
SA,2020-12-21,12433183,348087
SA,2020-12-22,12479456,348891
SA,2020-12-23,12526089,349924
SA,2020-12-24,12608743,351501
SA,2020-12-25,12688436,353000
SA,2020-12-26,12777673,354245
SA,2020-12-27,12824986,355116
SA,2020-12-28,12860524,355881
SA,2020-12-29,12899742,356697
SA,2020-12-30,12942670,357681
SA,2020-12-31,13031992,359328
SA,2021-01-01,13120544,361170
SA,2021-01-02,13216152,362805
SA,2021-01-03,13266545,363773
SA,2021-01-04,13303915,364534
SA,2021-01-05,13342738,365237
SA,2021-01-06,13389127,366297
SA,2021-01-07,13484800,368033
SA,2021-01-08,13589701,370009
SA,2021-01-09,13720744,372203
SA,2021-01-10,13817214,373909
SA,2021-01-11,13918044,375756
SA,2021-01-12,13982204,376834
SA,2021-01-13,14041713,377969
SA,2021-01-14,14145848,379731
SA,2021-01-15,14249112,381790
SA,2021-01-16,14363229,383686
SA,2021-01-17,14486941,385585
SA,2021-01-18,14592081,387308
SA,2021-01-19,14661624,388589
SA,2021-01-20,14719776,390060
SA,2021-01-21,14824314,392149
SA,2021-01-22,14935853,394415
SA,2021-01-23,15037162,396587
SA,2021-01-24,15135061,398651
SA,2021-01-25,15238497,400785
SA,2021-01-26,15296716,402196
SA,2021-01-27,15354511,403667
SA,2021-01-28,15454360,405844
SA,2021-01-29,15561030,408160
SA,2021-01-30,15659517,410486
SA,2021-01-31,15758234,412547
SA,2021-02-01,15849134,414768
SA,2021-02-02,15902532,416064
SA,2021-02-03,15954179,417517
SA,2021-02-04,16042714,419540
SA,2021-02-05,16136075,421658
SA,2021-02-06,16227971,423708
SA,2021-02-07,16311853,425870
SA,2021-02-08,16393053,427631
SA,2021-02-09,16441980,428861
SA,2021-02-10,16486284,430385
SA,2021-02-11,16562709,432419
SA,2021-02-12,16653027,434640
SA,2021-02-13,16738941,436839
SA,2021-02-14,16826727,439099
SA,2021-02-15,16895125,440881
SA,2021-02-16,16938980,442174
SA,2021-02-17,16986305,443270
SA,2021-02-18,17060717,444970
SA,2021-02-19,17144294,446993
SA,2021-02-20,17227064,449192
SA,2021-02-21,17307129,451202
SA,2021-02-22,17390590,453044
SA,2021-02-23,17446919,454325
SA,2021-02-24,17494162,455524
SA,2021-02-25,17580173,457452
SA,2021-02-26,17676080,459614
SA,2021-02-27,17772583,461866
SA,2021-02-28,17864142,463754
SA,2021-03-01,17950415,465736
SA,2021-03-02,18005430,467027
SA,2021-03-03,18060399,468297
SA,2021-03-04,18146548,470673
SA,2021-03-05,18239924,473178
SA,2021-03-06,18345892,475669
SA,2021-03-07,18448826,478018
SA,2021-03-08,18542021,480022
SA,2021-03-09,18644847,481756
SA,2021-03-10,18697593,483196
SA,2021-03-11,18795168,485650
SA,2021-03-12,18905368,488580
SA,2021-03-13,19012056,491356
SA,2021-03-14,19128265,494095
SA,2021-03-15,19229117,496588
SA,2021-03-16,19290527,498132
SA,2021-03-17,19350980,499734
SA,2021-03-18,19467129,503197
SA,2021-03-19,19592131,506644
SA,2021-03-20,19715367,510088
SA,2021-03-21,19841060,513509
SA,2021-03-22,19956921,516496
SA,2021-03-23,20031368,518227
SA,2021-03-24,20110310,520131
SA,2021-03-25,20229200,523944
SA,2021-03-26,20360338,526640
SA,2021-03-27,20499229,530068
SA,2021-03-28,20631177,534393
SA,2021-03-29,20759668,538580
SA,2021-03-30,20841645,541147
SA,2021-03-31,20918241,543435
SA,2021-04-01,21043077,547896
SA,2021-04-02,21184628,552583
SA,2021-04-03,21331108,557027
SA,2021-04-04,21444013,560483
SA,2021-04-05,21528570,563382
SA,2021-04-06,21602205,565304
SA,2021-04-07,21675637,567592
SA,2021-04-08,21819203,572716
SA,2021-04-09,21973738,577679
SA,2021-04-10,22125832,583040
SA,2021-04-11,22288841,587936
SA,2021-04-12,22423148,591846
SA,2021-04-13,22514798,594604
SA,2021-04-14,22605630,597116
SA,2021-04-15,22753485,602013
SA,2021-04-16,22896283,606968
SA,2021-04-17,23042086,612083
SA,2021-04-18,23200360,616636
SA,2021-04-19,23329140,620701
SA,2021-04-20,23425326,623517
SA,2021-04-21,23506859,626095
