who_region_code,date,cases,deaths
SEARO,2020-08-07,2434461,50679
SEARO,2020-08-08,2501398,51712
SEARO,2020-08-09,2570709,52675
SEARO,2020-08-10,2637821,53768
SEARO,2020-08-11,2696845,54738
SEARO,2020-08-12,2763389,55702
SEARO,2020-08-13,2835773,56758
SEARO,2020-08-14,2906100,57858
SEARO,2020-08-15,2976677,58941
SEARO,2020-08-16,3045029,59998
SEARO,2020-08-17,3108139,61037
SEARO,2020-08-18,3169293,62039
SEARO,2020-08-19,3239307,63247
SEARO,2020-08-20,3314973,64344
SEARO,2020-08-21,3389534,65460
SEARO,2020-08-22,3464547,66556
SEARO,2020-08-23,3538754,67593
SEARO,2020-08-24,3605427,68559
SEARO,2020-08-25,3672407,69561
SEARO,2020-08-26,3745583,70772
SEARO,2020-08-27,3827743,71969
SEARO,2020-08-28,3911343,73191
SEARO,2020-08-29,3994371,74350
SEARO,2020-08-30,4079285,75437
SEARO,2020-08-31,4163896,76524
SEARO,2020-09-01,4239897,77482
SEARO,2020-09-02,4325261,78686
SEARO,2020-09-03,4416368,79902
SEARO,2020-09-04,4506430,81126
SEARO,2020-09-05,4599239,82370
SEARO,2020-09-06,4696161,83564
SEARO,2020-09-07,4793156,84733
SEARO,2020-09-08,4875044,86009
SEARO,2020-09-09,4971263,87284
SEARO,2020-09-10,5074284,88625
SEARO,2020-09-11,5178188,89962
SEARO,2020-09-12,5282473,91321
SEARO,2020-09-13,5383501,92554
SEARO,2020-09-14,5482059,93863
SEARO,2020-09-15,5572761,95099
SEARO,2020-09-16,5670447,96562
SEARO,2020-09-17,5775151,97865
SEARO,2020-09-18,5879524,99206
SEARO,2020-09-19,5980209,100624
SEARO,2020-09-20,6080401,101910
SEARO,2020-09-21,6174997,103227
SEARO,2020-09-22,6257797,104477
SEARO,2020-09-23,6349217,105778
SEARO,2020-09-24,6444130,107088
SEARO,2020-09-25,6538479,108394
SEARO,2020-09-26,6631291,109641
SEARO,2020-09-27,6727559,110915
SEARO,2020-09-28,6816831,112113
SEARO,2020-09-29,6895383,113085
SEARO,2020-09-30,6984037,114478
SEARO,2020-10-01,7079469,115841
SEARO,2020-10-02,7170455,117112
SEARO,2020-10-03,7258464,118327
SEARO,2020-10-04,7342730,119417
SEARO,2020-10-05,7426121,120514
SEARO,2020-10-06,7496285,121596
SEARO,2020-10-07,7579344,122765
SEARO,2020-10-08,7670045,123918
SEARO,2020-10-09,7749093,125032
SEARO,2020-10-10,7834493,126134
SEARO,2020-10-11,7918960,127223
SEARO,2020-10-12,7996534,128229
SEARO,2020-10-13,8062465,129100
SEARO,2020-10-14,8135757,130026
SEARO,2020-10-15,8214253,130906
SEARO,2020-10-16,8289025,131962
SEARO,2020-10-17,8361206,132957
SEARO,2020-10-18,8432896,134141
SEARO,2020-10-19,8498684,134918
SEARO,2020-10-20,8554966,135698
SEARO,2020-10-21,8622134,136632
SEARO,2020-10-22,8689244,137520
SEARO,2020-10-23,8756287,138412
SEARO,2020-10-24,8818805,139274
SEARO,2020-10-25,8878697,140024
SEARO,2020-10-26,8931808,140697
SEARO,2020-10-27,8975624,141366
SEARO,2020-10-28,9028834,142048
SEARO,2020-10-29,9088347,142735
SEARO,2020-10-30,9147016,143455
SEARO,2020-10-31,9203610,144168
SEARO,2020-11-01,9259315,144782
SEARO,2020-11-02,9312851,145455
SEARO,2020-11-03,9360589,146127
SEARO,2020-11-04,9416699,146843
SEARO,2020-11-05,9477463,147716
SEARO,2020-11-06,9534699,148547
SEARO,2020-11-07,9595192,149285
SEARO,2020-11-08,9650650,149995
SEARO,2020-11-09,9705071,150643
SEARO,2020-11-10,9752416,151239
SEARO,2020-11-11,9806702,151911
SEARO,2020-11-12,9864154,152623
SEARO,2020-11-13,9920009,153352
SEARO,2020-11-14,9975017,154043
SEARO,2020-11-15,10025449,154622
SEARO,2020-11-16,10064482,155214
SEARO,2020-11-17,10101780,155854
SEARO,2020-11-18,10150143,156512
SEARO,2020-11-19,10207091,157279
SEARO,2020-11-20,10264082,158017
SEARO,2020-11-21,10320898,158746
SEARO,2020-11-22,10376072,159389
SEARO,2020-11-23,10430867,160149
SEARO,2020-11-24,10478830,160829
SEARO,2020-11-25,10535125,161517
SEARO,2020-11-26,10590377,162266
SEARO,2020-11-27,10645441,163024
SEARO,2020-11-28,10697409,163723
SEARO,2020-11-29,10750428,164480
SEARO,2020-11-30,10799866,165161
SEARO,2020-12-01,10841508,165867
SEARO,2020-12-02,10889730,166575
SEARO,2020-12-03,10939398,167344
SEARO,2020-12-04,10987313,168085
SEARO,2020-12-05,11035116,168799
SEARO,2020-12-06,11082209,169507
SEARO,2020-12-07,11126007,170114
SEARO,2020-12-08,11163580,170714
SEARO,2020-12-09,11206990,171352
SEARO,2020-12-10,11249639,172010
SEARO,2020-12-11,11290388,172666
SEARO,2020-12-12,11331182,173325
SEARO,2020-12-13,11371855,173954
SEARO,2020-12-14,11408890,174508
SEARO,2020-12-15,11441723,175099
SEARO,2020-12-16,11478995,175699
SEARO,2020-12-17,11514189,176265
SEARO,2020-12-18,11547756,176807
SEARO,2020-12-19,11584435,177365
SEARO,2020-12-20,11621963,178008
SEARO,2020-12-21,11657088,178611
SEARO,2020-12-22,11686771,179130
SEARO,2020-12-23,11721954,179673
SEARO,2020-12-24,11757357,180219
SEARO,2020-12-25,11791052,180869
SEARO,2020-12-26,11823669,181350
SEARO,2020-12-27,11851907,181931
SEARO,2020-12-28,11880759,182480
SEARO,2020-12-29,11908261,183043
SEARO,2020-12-30,11940100,183634
SEARO,2020-12-31,11973259,184188
SEARO,2021-01-01,12004107,184678
SEARO,2021-01-02,12032837,185182
SEARO,2021-01-03,12060633,185633
SEARO,2021-01-04,12087050,186077
SEARO,2021-01-05,12114083,186532
SEARO,2021-01-06,12143953,187029
SEARO,2021-01-07,12176503,187530
SEARO,2021-01-08,12208095,188037
SEARO,2021-01-09,12238794,188506
SEARO,2021-01-10,12269796,188945
SEARO,2021-01-11,12297598,189367
SEARO,2021-01-12,12322868,189890
SEARO,2021-01-13,12352884,190445
SEARO,2021-01-14,12384198,190977
SEARO,2021-01-15,12415087,191445
SEARO,2021-01-16,12446820,191948
SEARO,2021-01-17,12475709,192398
SEARO,2021-01-18,12501206,192884
SEARO,2021-01-19,12524029,193369
SEARO,2021-01-20,12552783,193825
SEARO,2021-01-21,12582157,194361
SEARO,2021-01-22,12612841,194816
SEARO,2021-01-23,12641454,195226
SEARO,2021-01-24,12670463,195601
SEARO,2021-01-25,12696018,196066
SEARO,2021-01-26,12721302,196557
SEARO,2021-01-27,12748919,197111
SEARO,2021-01-28,12777107,197746
SEARO,2021-01-29,12812519,198128
SEARO,2021-01-30,12842842,198513
SEARO,2021-01-31,12870449,198938
SEARO,2021-02-01,12895558,199359
SEARO,2021-02-02,12917233,199787
SEARO,2021-02-03,12942728,200117
SEARO,2021-02-04,12969546,200481
SEARO,2021-02-05,12995903,200820
SEARO,2021-02-06,13021501,201122
SEARO,2021-02-07,13045934,201387
SEARO,2021-02-08,13067775,201719
SEARO,2021-02-09,13087516,202029
SEARO,2021-02-10,13109140,202331
SEARO,2021-02-11,13132375,202674
SEARO,2021-02-12,13153342,203052
SEARO,2021-02-13,13175851,203448
SEARO,2021-02-14,13196338,203811
SEARO,2021-02-15,13216097,204106
SEARO,2021-02-16,13236727,204437
SEARO,2021-02-17,13259662,204758
SEARO,2021-02-18,13282869,205066
SEARO,2021-02-19,13307953,205361
SEARO,2021-02-20,13331234,205639
SEARO,2021-02-21,13353988,205919
SEARO,2021-02-22,13379637,206217
SEARO,2021-02-23,13401227,206643
SEARO,2021-02-24,13423734,206997
SEARO,2021-02-25,13450235,207408
SEARO,2021-02-26,13476335,207816
SEARO,2021-02-27,13500185,208133
SEARO,2021-02-28,13523586,208448
SEARO,2021-03-01,13547030,208729
SEARO,2021-03-02,13566195,209028
SEARO,2021-03-03,13589239,209336
SEARO,2021-03-04,13615257,209616
SEARO,2021-03-05,13640374,209868
SEARO,2021-03-06,13665617,210114
SEARO,2021-03-07,13691395,210346
SEARO,2021-03-08,13718380,210744
SEARO,2021-03-09,13741634,211049
SEARO,2021-03-10,13766818,211364
SEARO,2021-03-11,13796505,211623
SEARO,2021-03-12,13827827,211938
SEARO,2021-03-13,13858898,212194
SEARO,2021-03-14,13890746,212472
SEARO,2021-03-15,13924988,212769
SEARO,2021-03-16,13957335,213109
SEARO,2021-03-17,13995786,213474
SEARO,2021-03-18,14041147,213894
SEARO,2021-03-19,14089766,214271
SEARO,2021-03-20,14138891,214593
SEARO,2021-03-21,14190021,214918
SEARO,2021-03-22,14246254,215330
SEARO,2021-03-23,14296850,215703
SEARO,2021-03-24,14353557,216122
SEARO,2021-03-25,14417424,216508
SEARO,2021-03-26,14486046,216891
SEARO,2021-03-27,14557095,217424
SEARO,2021-03-28,14628356,217860
SEARO,2021-03-29,14707136,218333
SEARO,2021-03-30,14773662,218825
SEARO,2021-03-31,14839210,219338
SEARO,2021-04-01,14924924,220056
SEARO,2021-04-02,15019212,220672
SEARO,2021-04-03,15118908,221541
SEARO,2021-04-04,15226534,222540
SEARO,2021-04-05,15341694,223220
SEARO,2021-04-06,15451299,223902
SEARO,2021-04-07,15580580,224687
SEARO,2021-04-08,15720971,225611
SEARO,2021-04-09,15866963,226576
SEARO,2021-04-10,16023980,227546
SEARO,2021-04-11,16188508,228554
SEARO,2021-04-12,16371318,229681
SEARO,2021-04-13,16546520,230764
SEARO,2021-04-14,16743874,232016
SEARO,2021-04-15,16957369,233324
SEARO,2021-04-16,17187306,234745
SEARO,2021-04-17,17433267,236329
SEARO,2021-04-18,17706483,238040
SEARO,2021-04-19,17992665,239927
SEARO,2021-04-20,18265671,242010
SEARO,2021-04-21,18575315,244375
SEARO,2021-04-22,18905245,246759
SEARO,2021-04-23,19252958,249293
SEARO,2021-04-24,19613519,252180
SEARO,2021-04-25,19977161,255186
SEARO,2021-04-26,20346291,258297
SEARO,2021-04-27,20685326,261348
SEARO,2021-04-28,21063292,264943
SEARO,2021-04-29,21459357,268940
SEARO,2021-04-30,21862964,272736
SEARO,2021-05-01,22280802,276510
SEARO,2021-05-02,22690579,280462
SEARO,2021-05-03,23077224,284174
SEARO,2021-05-04,23452762,287967
SEARO,2021-05-05,23855652,292094
SEARO,2021-05-06,24288992,296362
SEARO,2021-05-07,24725091,300582
SEARO,2021-05-08,25146947,305089
SEARO,2021-05-09,25570776,309528
SEARO,2021-05-10,25958082,313716
SEARO,2021-05-11,26309737,318151
SEARO,2021-05-12,26679294,322769
SEARO,2021-05-13,27064239,327293
SEARO,2021-05-14,27425626,331694
SEARO,2021-05-15,27769092,335975
SEARO,2021-05-16,28096531,340398
SEARO,2021-05-17,28405805,345011
SEARO,2021-05-18,28689610,349811
SEARO,2021-05-19,28979916,354891
SEARO,2021-05-20,29279992,359274
SEARO,2021-05-21,29564061,363910
SEARO,2021-05-22,29844425,368519
SEARO,2021-05-23,30107563,372661
SEARO,2021-05-24,30351771,377525
SEARO,2021-05-25,30570522,381475
SEARO,2021-05-26,30799076,386011
SEARO,2021-05-27,31032218,390200
SEARO,2021-05-28,31240414,394257
SEARO,2021-05-29,31435140,398269
SEARO,2021-05-30,31620320,402075
SEARO,2021-05-31,31793874,405593
SEARO,2021-06-01,31939434,408731
SEARO,2021-06-02,32091658,412338
SEARO,2021-06-03,32246757,415603
SEARO,2021-06-04,32398907,418736
SEARO,2021-06-05,32537784,422463
SEARO,2021-06-06,32668985,425514
SEARO,2021-06-07,32787750,428338
SEARO,2021-06-08,32892690,430889
SEARO,2021-06-09,33004983,433503
SEARO,2021-06-10,33119111,440109
SEARO,2021-06-11,33229673,443907
SEARO,2021-06-12,33331634,448270
SEARO,2021-06-13,33432290,451838
SEARO,2021-06-14,33522302,456193
SEARO,2021-06-15,33601804,459248
SEARO,2021-06-16,33685383,462201
SEARO,2021-06-17,33776958,464992
SEARO,2021-06-18,33864229,467047
SEARO,2021-06-19,33949395,469138
SEARO,2021-06-20,34032967,471290
SEARO,2021-06-21,34113169,473214
SEARO,2021-06-22,34185030,474942
SEARO,2021-06-23,34264715,476887
SEARO,2021-06-24,34354123,478751
SEARO,2021-06-25,34438927,480737
SEARO,2021-06-26,34521228,482489
SEARO,2021-06-27,34606211,484397
SEARO,2021-06-28,34691632,486020
SEARO,2021-06-29,34767005,487616
SEARO,2021-06-30,34853970,489171
SEARO,2021-07-01,34947429,490973
SEARO,2021-07-02,35039767,492646
SEARO,2021-07-03,35129126,494125
SEARO,2021-07-04,35219144,495939
SEARO,2021-07-05,35310573,497532
SEARO,2021-07-06,35399856,499145
SEARO,2021-07-07,35503130,501493
SEARO,2021-07-08,35611538,503516
WPRO,2020-01-03,0,0
WPRO,2020-01-04,1,0
WPRO,2020-01-05,1,0
WPRO,2020-01-06,4,0
WPRO,2020-01-07,4,0
WPRO,2020-01-08,4,0
WPRO,2020-01-09,4,0
WPRO,2020-01-10,4,0
WPRO,2020-01-11,4,0
WPRO,2020-01-12,45,1
WPRO,2020-01-13,45,1
WPRO,2020-01-14,46,1
WPRO,2020-01-15,46,1
WPRO,2020-01-16,46,1
WPRO,2020-01-17,50,2
WPRO,2020-01-18,50,2
WPRO,2020-01-19,131,3
WPRO,2020-01-20,208,4
WPRO,2020-01-21,301,6
WPRO,2020-01-22,444,17
WPRO,2020-01-23,576,18
WPRO,2020-01-24,845,26
WPRO,2020-01-25,1314,42
WPRO,2020-01-26,2005,56
WPRO,2020-01-27,2788,82
WPRO,2020-01-28,4558,131
WPRO,2020-01-29,6027,133
WPRO,2020-01-30,7778,171
WPRO,2020-01-31,9777,213
WPRO,2020-02-01,11886,259
WPRO,2020-02-02,14487,362
WPRO,2020-02-03,17321,426
WPRO,2020-02-04,20556,492
WPRO,2020-02-05,24467,564
WPRO,2020-02-06,28177,634
WPRO,2020-02-07,31335,719
WPRO,2020-02-08,34727,806
WPRO,2020-02-09,37391,906
WPRO,2020-02-10,40381,1013
WPRO,2020-02-11,42858,1113
WPRO,2020-02-12,44885,1118
WPRO,2020-02-13,60040,1371
WPRO,2020-02-14,64105,1523
WPRO,2020-02-15,66765,1665
WPRO,2020-02-16,68795,1769
WPRO,2020-02-17,70855,1867
WPRO,2020-02-18,72759,2006
WPRO,2020-02-19,74555,2119
WPRO,2020-02-20,74972,2242
WPRO,2020-02-21,75959,2242
WPRO,2020-02-22,76993,2449
WPRO,2020-02-23,77883,2451
WPRO,2020-02-24,78322,2605
WPRO,2020-02-25,78982,2676
WPRO,2020-02-26,79656,2732
WPRO,2020-02-27,80569,2764
WPRO,2020-02-28,81355,2809
WPRO,2020-02-29,82719,2860
WPRO,2020-03-01,83906,2898
WPRO,2020-03-02,84821,2946
WPRO,2020-03-03,85569,2984
WPRO,2020-03-04,86235,3025
WPRO,2020-03-05,86876,3060
WPRO,2020-03-06,87596,3096
WPRO,2020-03-07,88293,3126
WPRO,2020-03-08,88782,3161
WPRO,2020-03-09,89148,3189
WPRO,2020-03-10,89381,3208
WPRO,2020-03-11,89744,3241
WPRO,2020-03-12,90027,3260
WPRO,2020-03-13,90265,3275
WPRO,2020-03-14,90582,3299
WPRO,2020-03-15,90912,3315
WPRO,2020-03-16,91350,3335
WPRO,2020-03-17,91689,3360
WPRO,2020-03-18,92168,3382
WPRO,2020-03-19,92823,3395
WPRO,2020-03-20,93336,3410
WPRO,2020-03-21,94043,3430
WPRO,2020-03-22,94790,3455
WPRO,2020-03-23,95643,3472
WPRO,2020-03-24,96632,3502
WPRO,2020-03-25,97767,3518
WPRO,2020-03-26,98687,3537
WPRO,2020-03-27,100018,3567
WPRO,2020-03-28,101179,3590
WPRO,2020-03-29,102624,3624
WPRO,2020-03-30,103902,3649
WPRO,2020-03-31,104869,3681
WPRO,2020-04-01,106426,3701
WPRO,2020-04-02,107798,3726
WPRO,2020-04-03,108930,3758
WPRO,2020-04-04,110377,3809
WPRO,2020-04-05,111396,3838
WPRO,2020-04-06,112522,3859
WPRO,2020-04-07,113642,3892
WPRO,2020-04-08,114669,3922
WPRO,2020-04-09,115851,3944
WPRO,2020-04-10,117248,3979
WPRO,2020-04-11,118549,4017
WPRO,2020-04-12,120118,4058
WPRO,2020-04-13,121426,4125
WPRO,2020-04-14,122805,4161
WPRO,2020-04-15,124204,4201
WPRO,2020-04-16,125571,4239
WPRO,2020-04-17,127270,4268
WPRO,2020-04-18,129257,5598
WPRO,2020-04-19,131112,5621
WPRO,2020-04-20,132438,5648
WPRO,2020-04-21,134507,5685
WPRO,2020-04-22,136268,5793
WPRO,2020-04-23,137903,5818
WPRO,2020-04-24,139782,5869
WPRO,2020-04-25,141470,5906
WPRO,2020-04-26,142639,5943
WPRO,2020-04-27,144121,5958
WPRO,2020-04-28,145385,5998
WPRO,2020-04-29,146449,6037
WPRO,2020-04-30,147743,6094
WPRO,2020-05-01,148838,6127
WPRO,2020-05-02,150403,6170
WPRO,2020-05-03,151444,6229
WPRO,2020-05-04,152772,6258
WPRO,2020-05-05,153868,6287
WPRO,2020-05-06,154884,6327
WPRO,2020-05-07,156184,6361
WPRO,2020-05-08,157447,6394
WPRO,2020-05-09,158523,6449
WPRO,2020-05-10,159662,6470
WPRO,2020-05-11,160910,6493
WPRO,2020-05-12,161837,6527
WPRO,2020-05-13,163201,6578
WPRO,2020-05-14,164282,6622
WPRO,2020-05-15,165550,6664
WPRO,2020-05-16,166721,6697
WPRO,2020-05-17,167544,6730
WPRO,2020-05-18,168515,6743
WPRO,2020-05-19,169178,6765
WPRO,2020-05-20,169955,6780
WPRO,2020-05-21,170910,6793
WPRO,2020-05-22,171748,6817
WPRO,2020-05-23,172667,6844
WPRO,2020-05-24,173592,6863
WPRO,2020-05-25,174519,6879
WPRO,2020-05-26,175397,6902
WPRO,2020-05-27,176404,6927
WPRO,2020-05-28,177460,6956
WPRO,2020-05-29,178502,6980
WPRO,2020-05-30,180446,7013
WPRO,2020-05-31,181665,7027
WPRO,2020-06-01,183198,7036
WPRO,2020-06-02,184305,7043
WPRO,2020-06-03,185357,7056
WPRO,2020-06-04,186853,7067
WPRO,2020-06-05,188393,7081
WPRO,2020-06-06,189030,7092
WPRO,2020-06-07,190236,7103
WPRO,2020-06-08,191274,7112
WPRO,2020-06-09,192331,7121
WPRO,2020-06-10,193177,7132
WPRO,2020-06-11,194469,7144
WPRO,2020-06-12,195483,7156
WPRO,2020-06-13,196712,7175
WPRO,2020-06-14,197862,7200
WPRO,2020-06-15,198995,7215
WPRO,2020-06-16,199919,7228
WPRO,2020-06-17,200586,7239
WPRO,2020-06-18,201461,7249
WPRO,2020-06-19,202488,7257
WPRO,2020-06-20,203488,7288
WPRO,2020-06-21,204859,7310
WPRO,2020-06-22,205910,7329
WPRO,2020-06-23,206941,7340
WPRO,2020-06-24,208371,7358
WPRO,2020-06-25,209211,7383
WPRO,2020-06-26,210313,7394
WPRO,2020-06-27,211766,7408
WPRO,2020-06-28,213031,7420
WPRO,2020-06-29,214100,7429
WPRO,2020-06-30,215565,7442
WPRO,2020-07-01,217146,7453
WPRO,2020-07-02,218704,7458
WPRO,2020-07-03,219541,7463
WPRO,2020-07-04,221792,7471
WPRO,2020-07-05,223913,7481
WPRO,2020-07-06,226882,7489
WPRO,2020-07-07,229590,7499
WPRO,2020-07-08,231695,7507
WPRO,2020-07-09,234778,7515
WPRO,2020-07-10,236885,7521
WPRO,2020-07-11,239032,7563
WPRO,2020-07-12,241178,7578
WPRO,2020-07-13,244219,7741
WPRO,2020-07-14,245833,7807
WPRO,2020-07-15,247404,7814
WPRO,2020-07-16,249786,7833
WPRO,2020-07-17,253389,7866
WPRO,2020-07-18,256734,7888
WPRO,2020-07-19,260072,8005
WPRO,2020-07-20,263486,8069
WPRO,2020-07-21,266105,8077
WPRO,2020-07-22,269594,8086
WPRO,2020-07-23,272750,8095
WPRO,2020-07-24,276796,8132
WPRO,2020-07-25,280544,8148
WPRO,2020-07-26,284247,8177
WPRO,2020-07-27,288086,8224
WPRO,2020-07-28,291948,8250
WPRO,2020-07-29,295613,8262
WPRO,2020-07-30,299394,8291
WPRO,2020-07-31,305969,8330
WPRO,2020-08-01,312688,8388
WPRO,2020-08-02,319383,8415
WPRO,2020-08-03,327536,8450
WPRO,2020-08-04,332754,8513
WPRO,2020-08-05,341090,8549
WPRO,2020-08-06,347512,8577
WPRO,2020-08-07,353479,8626
WPRO,2020-08-08,359315,8663
WPRO,2020-08-09,365524,8718
WPRO,2020-08-10,370621,8811
WPRO,2020-08-11,378885,8862
WPRO,2020-08-12,383508,8911
WPRO,2020-08-13,389399,9034
WPRO,2020-08-14,395017,9081
WPRO,2020-08-15,403306,9125
WPRO,2020-08-16,409589,9293
WPRO,2020-08-17,414513,9387
WPRO,2020-08-18,419568,9446
WPRO,2020-08-19,425897,9484
WPRO,2020-08-20,432122,9622
WPRO,2020-08-21,438513,9741
WPRO,2020-08-22,444664,9822
WPRO,2020-08-23,451285,9870
WPRO,2020-08-24,455103,9926
WPRO,2020-08-25,460938,9969
WPRO,2020-08-26,465190,10022
WPRO,2020-08-27,472143,10168
WPRO,2020-08-28,477025,10307
WPRO,2020-08-29,482533,10435
WPRO,2020-08-30,487552,10562
WPRO,2020-08-31,492947,10692
WPRO,2020-09-01,497367,10792
WPRO,2020-09-02,501917,10854
WPRO,2020-09-03,505132,10904
WPRO,2020-09-04,508328,10999
WPRO,2020-09-05,513016,11131
WPRO,2020-09-06,516433,11206
WPRO,2020-09-07,519991,11306
WPRO,2020-09-08,522059,11353
WPRO,2020-09-09,526302,11408
WPRO,2020-09-10,530386,11506
WPRO,2020-09-11,535390,11606
WPRO,2020-09-12,540562,11674
WPRO,2020-09-13,546552,11886
WPRO,2020-09-14,550637,11982
WPRO,2020-09-15,555945,12261
WPRO,2020-09-16,560287,12309
WPRO,2020-09-17,564770,12404
WPRO,2020-09-18,568923,12480
WPRO,2020-09-19,573120,12548
WPRO,2020-09-20,577876,12667
WPRO,2020-09-21,581869,12729
WPRO,2020-09-22,585863,12758
WPRO,2020-09-23,588107,12820
WPRO,2020-09-24,591666,12885
WPRO,2020-09-25,594526,12938
WPRO,2020-09-26,598044,13031
WPRO,2020-09-27,600866,13129
WPRO,2020-09-28,604565,13200
WPRO,2020-09-29,608229,13254
WPRO,2020-09-30,611238,13342
WPRO,2020-10-01,614591,13415
WPRO,2020-10-02,618098,13483
WPRO,2020-10-03,621891,13557
WPRO,2020-10-04,625617,13632
WPRO,2020-10-05,629603,13735
WPRO,2020-10-06,633056,13806
WPRO,2020-10-07,636551,13842
WPRO,2020-10-08,640638,13917
WPRO,2020-10-09,644068,14071
WPRO,2020-10-10,648353,14170
WPRO,2020-10-11,651747,14265
WPRO,2020-10-12,655341,14355
WPRO,2020-10-13,660457,14376
WPRO,2020-10-14,663726,14430
WPRO,2020-10-15,667338,14527
WPRO,2020-10-16,671025,14586
WPRO,2020-10-17,675791,14640
WPRO,2020-10-18,680072,14729
WPRO,2020-10-19,683858,14789
WPRO,2020-10-20,688736,14823
WPRO,2020-10-21,691920,14848
WPRO,2020-10-22,695542,14925
WPRO,2020-10-23,698978,14977
WPRO,2020-10-24,703202,15134
WPRO,2020-10-25,707340,15167
WPRO,2020-10-26,711152,15225
WPRO,2020-10-27,715299,15314
WPRO,2020-10-28,718508,15336
WPRO,2020-10-29,723119,15416
WPRO,2020-10-30,726529,15462
WPRO,2020-10-31,730371,15516
WPRO,2020-11-01,733815,15565
WPRO,2020-11-02,737979,15592
WPRO,2020-11-03,743125,15644
WPRO,2020-11-04,747161,15714
WPRO,2020-11-05,750700,15785
WPRO,2020-11-06,755027,15851
WPRO,2020-11-07,760467,15910
WPRO,2020-11-08,765188,15942
WPRO,2020-11-09,769790,16009
WPRO,2020-11-10,774790,16151
WPRO,2020-11-11,778805,16190
WPRO,2020-11-12,783540,16251
WPRO,2020-11-13,787992,16280
WPRO,2020-11-14,793409,16332
WPRO,2020-11-15,798138,16377
WPRO,2020-11-16,802783,16425
WPRO,2020-11-17,807577,16461
WPRO,2020-11-18,812050,16508
WPRO,2020-11-19,816991,16619
WPRO,2020-11-20,822658,16689
WPRO,2020-11-21,828333,16744
WPRO,2020-11-22,834151,16816
WPRO,2020-11-23,839895,16875
WPRO,2020-11-24,846006,16941
WPRO,2020-11-25,851629,16975
WPRO,2020-11-26,856712,17034
WPRO,2020-11-27,862093,17098
WPRO,2020-11-28,868291,17144
WPRO,2020-11-29,874696,17261
WPRO,2020-11-30,880853,17320
WPRO,2020-12-01,886679,17365
WPRO,2020-12-02,891997,17428
WPRO,2020-12-03,897628,17494
WPRO,2020-12-04,903148,17551
WPRO,2020-12-05,908646,17664
WPRO,2020-12-06,914730,17722
WPRO,2020-12-07,920594,17776
WPRO,2020-12-08,926390,17846
WPRO,2020-12-09,931771,17997
WPRO,2020-12-10,937754,18068
WPRO,2020-12-11,945322,18143
WPRO,2020-12-12,952613,18196
WPRO,2020-12-13,960013,18259
WPRO,2020-12-14,965542,18299
WPRO,2020-12-15,971588,18407
WPRO,2020-12-16,978023,18526
WPRO,2020-12-17,984780,18628
WPRO,2020-12-18,991922,18708
WPRO,2020-12-19,999870,18798
WPRO,2020-12-20,1006663,18895
WPRO,2020-12-21,1013501,18987
WPRO,2020-12-22,1020577,19072
WPRO,2020-12-23,1027749,19206
WPRO,2020-12-24,1034489,19313
WPRO,2020-12-25,1043168,19397
WPRO,2020-12-26,1051105,19478
WPRO,2020-12-27,1059733,19558
WPRO,2020-12-28,1065695,19652
WPRO,2020-12-29,1072285,19774
WPRO,2020-12-30,1079874,19879
WPRO,2020-12-31,1087674,20044
WPRO,2021-01-01,1097122,20131
WPRO,2021-01-02,1105535,20218
WPRO,2021-01-03,1112712,20288
WPRO,2021-01-04,1119420,20373
WPRO,2021-01-05,1127182,20478
WPRO,2021-01-06,1135587,20629
WPRO,2021-01-07,1146424,20751
WPRO,2021-01-08,1158594,20870
WPRO,2021-01-09,1171738,20990
WPRO,2021-01-10,1184629,21120
WPRO,2021-01-11,1195614,21200
WPRO,2021-01-12,1206168,21293
WPRO,2021-01-13,1216975,21507
WPRO,2021-01-14,1227604,21756
WPRO,2021-01-15,1240349,21917
WPRO,2021-01-16,1253167,22147
WPRO,2021-01-17,1266408,22244
WPRO,2021-01-18,1278257,22333
WPRO,2021-01-19,1290477,22420
WPRO,2021-01-20,1301562,22621
WPRO,2021-01-21,1313706,22810
WPRO,2021-01-22,1325072,22996
WPRO,2021-01-23,1336622,23149
WPRO,2021-01-24,1347875,23307
WPRO,2021-01-25,1358040,23447
WPRO,2021-01-26,1366439,23598
WPRO,2021-01-27,1375529,23808
WPRO,2021-01-28,1386082,24029
WPRO,2021-01-29,1396020,24216
WPRO,2021-01-30,1407892,24390
WPRO,2021-01-31,1420017,24588
WPRO,2021-02-01,1430719,24757
WPRO,2021-02-02,1439266,24909
WPRO,2021-02-03,1447140,25124
WPRO,2021-02-04,1455924,25326
WPRO,2021-02-05,1465236,25526
WPRO,2021-02-06,1473393,25719
WPRO,2021-02-07,1481778,25885
WPRO,2021-02-08,1489272,26030
WPRO,2021-02-09,1496359,26197
WPRO,2021-02-10,1502362,26362
WPRO,2021-02-11,1509501,26613
WPRO,2021-02-12,1516903,26804
WPRO,2021-02-13,1524115,26930
WPRO,2021-02-14,1531350,27019
WPRO,2021-02-15,1537536,27079
WPRO,2021-02-16,1544020,27162
WPRO,2021-02-17,1550092,27271
WPRO,2021-02-18,1556413,27448
WPRO,2021-02-19,1563116,27653
WPRO,2021-02-20,1569971,27885
WPRO,2021-02-21,1576364,28220
WPRO,2021-02-22,1583166,28307
WPRO,2021-02-23,1589029,28386
WPRO,2021-02-24,1594518,28471
WPRO,2021-02-25,1601277,28576
WPRO,2021-02-26,1607015,28740
